,ImageID,VGluT1 Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
48,AB7920_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,0.0,98.0,AB7920,AB7920,F,ctrl,42
0,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,47.0,2.0,AB7920,AB7920,F,ctrl,42
1,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,279.0,4.0,AB7920,AB7920,F,ctrl,42
2,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,409.0,6.0,AB7920,AB7920,F,ctrl,42
3,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,428.0,8.0,AB7920,AB7920,F,ctrl,42
4,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,424.0,10.0,AB7920,AB7920,F,ctrl,42
5,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,349.0,12.0,AB7920,AB7920,F,ctrl,42
6,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,365.0,14.0,AB7920,AB7920,F,ctrl,42
7,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,296.0,16.0,AB7920,AB7920,F,ctrl,42
8,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,321.0,18.0,AB7920,AB7920,F,ctrl,42
9,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,355.0,20.0,AB7920,AB7920,F,ctrl,42
10,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,320.0,22.0,AB7920,AB7920,F,ctrl,42
11,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,336.0,24.0,AB7920,AB7920,F,ctrl,42
12,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,323.0,26.0,AB7920,AB7920,F,ctrl,42
13,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,297.0,28.0,AB7920,AB7920,F,ctrl,42
14,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,334.0,30.0,AB7920,AB7920,F,ctrl,42
15,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,320.0,32.0,AB7920,AB7920,F,ctrl,42
16,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,293.0,34.0,AB7920,AB7920,F,ctrl,42
17,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,261.0,36.0,AB7920,AB7920,F,ctrl,42
18,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,238.0,38.0,AB7920,AB7920,F,ctrl,42
19,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,254.0,40.0,AB7920,AB7920,F,ctrl,42
20,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,232.0,42.0,AB7920,AB7920,F,ctrl,42
21,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,220.0,44.0,AB7920,AB7920,F,ctrl,42
22,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,257.0,46.0,AB7920,AB7920,F,ctrl,42
23,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,244.0,48.0,AB7920,AB7920,F,ctrl,42
24,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,216.0,50.0,AB7920,AB7920,F,ctrl,42
25,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,237.0,52.0,AB7920,AB7920,F,ctrl,42
26,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,231.0,54.0,AB7920,AB7920,F,ctrl,42
27,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,237.0,56.0,AB7920,AB7920,F,ctrl,42
28,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,263.0,58.0,AB7920,AB7920,F,ctrl,42
29,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,269.0,60.0,AB7920,AB7920,F,ctrl,42
30,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,280.0,62.0,AB7920,AB7920,F,ctrl,42
31,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,288.0,64.0,AB7920,AB7920,F,ctrl,42
32,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,184.0,66.0,AB7920,AB7920,F,ctrl,42
33,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,236.0,68.0,AB7920,AB7920,F,ctrl,42
34,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,256.0,70.0,AB7920,AB7920,F,ctrl,42
35,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,310.0,72.0,AB7920,AB7920,F,ctrl,42
36,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,283.0,74.0,AB7920,AB7920,F,ctrl,42
37,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,255.0,76.0,AB7920,AB7920,F,ctrl,42
38,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,304.0,78.0,AB7920,AB7920,F,ctrl,42
39,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,310.0,80.0,AB7920,AB7920,F,ctrl,42
40,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,315.0,82.0,AB7920,AB7920,F,ctrl,42
41,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,315.0,84.0,AB7920,AB7920,F,ctrl,42
42,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,309.0,86.0,AB7920,AB7920,F,ctrl,42
43,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,329.0,88.0,AB7920,AB7920,F,ctrl,42
44,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,315.0,90.0,AB7920,AB7920,F,ctrl,42
45,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,312.0,92.0,AB7920,AB7920,F,ctrl,42
46,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,244.0,94.0,AB7920,AB7920,F,ctrl,42
47,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,218.0,96.0,AB7920,AB7920,F,ctrl,42
48,AB7920_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,95.0,98.0,AB7920,AB7920,F,ctrl,42
0,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,27.0,2.0,AB7920,AB7920,F,ctrl,42
1,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,144.0,4.0,AB7920,AB7920,F,ctrl,42
2,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,313.0,6.0,AB7920,AB7920,F,ctrl,42
3,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,416.0,8.0,AB7920,AB7920,F,ctrl,42
4,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,397.0,10.0,AB7920,AB7920,F,ctrl,42
5,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,319.0,12.0,AB7920,AB7920,F,ctrl,42
6,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,331.0,14.0,AB7920,AB7920,F,ctrl,42
7,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,355.0,16.0,AB7920,AB7920,F,ctrl,42
8,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,372.0,18.0,AB7920,AB7920,F,ctrl,42
9,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,343.0,20.0,AB7920,AB7920,F,ctrl,42
10,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,310.0,22.0,AB7920,AB7920,F,ctrl,42
11,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,365.0,24.0,AB7920,AB7920,F,ctrl,42
12,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,296.0,26.0,AB7920,AB7920,F,ctrl,42
13,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,360.0,28.0,AB7920,AB7920,F,ctrl,42
14,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,323.0,30.0,AB7920,AB7920,F,ctrl,42
15,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,305.0,32.0,AB7920,AB7920,F,ctrl,42
16,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,342.0,34.0,AB7920,AB7920,F,ctrl,42
17,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,329.0,36.0,AB7920,AB7920,F,ctrl,42
18,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,275.0,38.0,AB7920,AB7920,F,ctrl,42
19,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,315.0,40.0,AB7920,AB7920,F,ctrl,42
20,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,313.0,42.0,AB7920,AB7920,F,ctrl,42
21,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,305.0,44.0,AB7920,AB7920,F,ctrl,42
22,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,316.0,46.0,AB7920,AB7920,F,ctrl,42
23,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,299.0,48.0,AB7920,AB7920,F,ctrl,42
24,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,313.0,50.0,AB7920,AB7920,F,ctrl,42
25,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,278.0,52.0,AB7920,AB7920,F,ctrl,42
26,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,283.0,54.0,AB7920,AB7920,F,ctrl,42
27,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,305.0,56.0,AB7920,AB7920,F,ctrl,42
28,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,271.0,58.0,AB7920,AB7920,F,ctrl,42
29,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,306.0,60.0,AB7920,AB7920,F,ctrl,42
30,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,273.0,62.0,AB7920,AB7920,F,ctrl,42
31,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,327.0,64.0,AB7920,AB7920,F,ctrl,42
32,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,298.0,66.0,AB7920,AB7920,F,ctrl,42
33,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,287.0,68.0,AB7920,AB7920,F,ctrl,42
34,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,287.0,70.0,AB7920,AB7920,F,ctrl,42
35,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,297.0,72.0,AB7920,AB7920,F,ctrl,42
36,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,306.0,74.0,AB7920,AB7920,F,ctrl,42
37,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,314.0,76.0,AB7920,AB7920,F,ctrl,42
38,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,290.0,78.0,AB7920,AB7920,F,ctrl,42
39,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,303.0,80.0,AB7920,AB7920,F,ctrl,42
40,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,345.0,82.0,AB7920,AB7920,F,ctrl,42
41,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,341.0,84.0,AB7920,AB7920,F,ctrl,42
42,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,310.0,86.0,AB7920,AB7920,F,ctrl,42
43,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,321.0,88.0,AB7920,AB7920,F,ctrl,42
44,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,295.0,90.0,AB7920,AB7920,F,ctrl,42
45,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,263.0,92.0,AB7920,AB7920,F,ctrl,42
46,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,166.0,94.0,AB7920,AB7920,F,ctrl,42
47,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,104.0,96.0,AB7920,AB7920,F,ctrl,42
48,AB7920_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,22.0,98.0,AB7920,AB7920,F,ctrl,42
0,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,62.0,2.0,AB7923,AB7923,M,ctrl,42
1,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,207.0,4.0,AB7923,AB7923,M,ctrl,42
2,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,272.0,6.0,AB7923,AB7923,M,ctrl,42
3,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,360.0,8.0,AB7923,AB7923,M,ctrl,42
4,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,344.0,10.0,AB7923,AB7923,M,ctrl,42
5,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,358.0,12.0,AB7923,AB7923,M,ctrl,42
6,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,334.0,14.0,AB7923,AB7923,M,ctrl,42
7,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,348.0,16.0,AB7923,AB7923,M,ctrl,42
8,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,361.0,18.0,AB7923,AB7923,M,ctrl,42
9,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,378.0,20.0,AB7923,AB7923,M,ctrl,42
10,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,362.0,22.0,AB7923,AB7923,M,ctrl,42
11,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,404.0,24.0,AB7923,AB7923,M,ctrl,42
12,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,318.0,26.0,AB7923,AB7923,M,ctrl,42
13,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,334.0,28.0,AB7923,AB7923,M,ctrl,42
14,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,304.0,30.0,AB7923,AB7923,M,ctrl,42
15,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,334.0,32.0,AB7923,AB7923,M,ctrl,42
16,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,311.0,34.0,AB7923,AB7923,M,ctrl,42
17,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,358.0,36.0,AB7923,AB7923,M,ctrl,42
18,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,381.0,38.0,AB7923,AB7923,M,ctrl,42
19,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,323.0,40.0,AB7923,AB7923,M,ctrl,42
20,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,282.0,42.0,AB7923,AB7923,M,ctrl,42
21,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,279.0,44.0,AB7923,AB7923,M,ctrl,42
22,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,310.0,46.0,AB7923,AB7923,M,ctrl,42
23,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,280.0,48.0,AB7923,AB7923,M,ctrl,42
24,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,314.0,50.0,AB7923,AB7923,M,ctrl,42
25,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,319.0,52.0,AB7923,AB7923,M,ctrl,42
26,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,320.0,54.0,AB7923,AB7923,M,ctrl,42
27,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,287.0,56.0,AB7923,AB7923,M,ctrl,42
28,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,320.0,58.0,AB7923,AB7923,M,ctrl,42
29,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,362.0,60.0,AB7923,AB7923,M,ctrl,42
30,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,284.0,62.0,AB7923,AB7923,M,ctrl,42
31,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,286.0,64.0,AB7923,AB7923,M,ctrl,42
32,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,310.0,66.0,AB7923,AB7923,M,ctrl,42
33,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,256.0,68.0,AB7923,AB7923,M,ctrl,42
34,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,273.0,70.0,AB7923,AB7923,M,ctrl,42
35,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,298.0,72.0,AB7923,AB7923,M,ctrl,42
36,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,296.0,74.0,AB7923,AB7923,M,ctrl,42
37,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,328.0,76.0,AB7923,AB7923,M,ctrl,42
38,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,314.0,78.0,AB7923,AB7923,M,ctrl,42
39,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,325.0,80.0,AB7923,AB7923,M,ctrl,42
40,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,323.0,82.0,AB7923,AB7923,M,ctrl,42
41,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,313.0,84.0,AB7923,AB7923,M,ctrl,42
42,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,310.0,86.0,AB7923,AB7923,M,ctrl,42
43,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,285.0,88.0,AB7923,AB7923,M,ctrl,42
44,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,248.0,90.0,AB7923,AB7923,M,ctrl,42
45,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,197.0,92.0,AB7923,AB7923,M,ctrl,42
46,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,143.0,94.0,AB7923,AB7923,M,ctrl,42
47,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,89.0,96.0,AB7923,AB7923,M,ctrl,42
48,AB7923_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,21.0,98.0,AB7923,AB7923,M,ctrl,42
0,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,18.0,2.0,AB7923,AB7923,M,ctrl,42
1,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,109.0,4.0,AB7923,AB7923,M,ctrl,42
2,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,204.0,6.0,AB7923,AB7923,M,ctrl,42
3,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,262.0,8.0,AB7923,AB7923,M,ctrl,42
4,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,276.0,10.0,AB7923,AB7923,M,ctrl,42
5,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,295.0,12.0,AB7923,AB7923,M,ctrl,42
6,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,300.0,14.0,AB7923,AB7923,M,ctrl,42
7,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,284.0,16.0,AB7923,AB7923,M,ctrl,42
8,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,287.0,18.0,AB7923,AB7923,M,ctrl,42
9,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,283.0,20.0,AB7923,AB7923,M,ctrl,42
10,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,286.0,22.0,AB7923,AB7923,M,ctrl,42
11,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,280.0,24.0,AB7923,AB7923,M,ctrl,42
12,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,298.0,26.0,AB7923,AB7923,M,ctrl,42
13,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,315.0,28.0,AB7923,AB7923,M,ctrl,42
14,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,311.0,30.0,AB7923,AB7923,M,ctrl,42
15,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,308.0,32.0,AB7923,AB7923,M,ctrl,42
16,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,331.0,34.0,AB7923,AB7923,M,ctrl,42
17,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,351.0,36.0,AB7923,AB7923,M,ctrl,42
18,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,285.0,38.0,AB7923,AB7923,M,ctrl,42
19,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,249.0,40.0,AB7923,AB7923,M,ctrl,42
20,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,266.0,42.0,AB7923,AB7923,M,ctrl,42
21,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,291.0,44.0,AB7923,AB7923,M,ctrl,42
22,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,261.0,46.0,AB7923,AB7923,M,ctrl,42
23,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,300.0,48.0,AB7923,AB7923,M,ctrl,42
24,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,278.0,50.0,AB7923,AB7923,M,ctrl,42
25,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,301.0,52.0,AB7923,AB7923,M,ctrl,42
26,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,274.0,54.0,AB7923,AB7923,M,ctrl,42
27,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,319.0,56.0,AB7923,AB7923,M,ctrl,42
28,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,266.0,58.0,AB7923,AB7923,M,ctrl,42
29,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,314.0,60.0,AB7923,AB7923,M,ctrl,42
30,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,343.0,62.0,AB7923,AB7923,M,ctrl,42
31,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,273.0,64.0,AB7923,AB7923,M,ctrl,42
32,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,301.0,66.0,AB7923,AB7923,M,ctrl,42
33,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,304.0,68.0,AB7923,AB7923,M,ctrl,42
34,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,277.0,70.0,AB7923,AB7923,M,ctrl,42
35,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,311.0,72.0,AB7923,AB7923,M,ctrl,42
36,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,298.0,74.0,AB7923,AB7923,M,ctrl,42
37,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,331.0,76.0,AB7923,AB7923,M,ctrl,42
38,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,304.0,78.0,AB7923,AB7923,M,ctrl,42
39,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,358.0,80.0,AB7923,AB7923,M,ctrl,42
40,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,335.0,82.0,AB7923,AB7923,M,ctrl,42
41,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,328.0,84.0,AB7923,AB7923,M,ctrl,42
42,AB7923_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged.tif,312.0,86.0,AB7923,AB7923,M,ctrl,42
