,ImageID,PSD95 Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
18,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,221.0,38.0,AB7930,AB7930,M,cko,42
19,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,213.0,40.0,AB7930,AB7930,M,cko,42
20,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,194.0,42.0,AB7930,AB7930,M,cko,42
21,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,237.0,44.0,AB7930,AB7930,M,cko,42
22,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,227.0,46.0,AB7930,AB7930,M,cko,42
23,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,214.0,48.0,AB7930,AB7930,M,cko,42
24,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,268.0,50.0,AB7930,AB7930,M,cko,42
25,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,261.0,52.0,AB7930,AB7930,M,cko,42
26,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,254.0,54.0,AB7930,AB7930,M,cko,42
27,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,276.0,56.0,AB7930,AB7930,M,cko,42
28,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,291.0,58.0,AB7930,AB7930,M,cko,42
29,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,271.0,60.0,AB7930,AB7930,M,cko,42
30,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,234.0,62.0,AB7930,AB7930,M,cko,42
31,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,266.0,64.0,AB7930,AB7930,M,cko,42
32,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,249.0,66.0,AB7930,AB7930,M,cko,42
33,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,256.0,68.0,AB7930,AB7930,M,cko,42
34,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,251.0,70.0,AB7930,AB7930,M,cko,42
35,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,222.0,72.0,AB7930,AB7930,M,cko,42
36,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,224.0,74.0,AB7930,AB7930,M,cko,42
37,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,181.0,76.0,AB7930,AB7930,M,cko,42
38,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,192.0,78.0,AB7930,AB7930,M,cko,42
39,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,194.0,80.0,AB7930,AB7930,M,cko,42
40,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,193.0,82.0,AB7930,AB7930,M,cko,42
41,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,182.0,84.0,AB7930,AB7930,M,cko,42
42,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,154.0,86.0,AB7930,AB7930,M,cko,42
43,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,113.0,88.0,AB7930,AB7930,M,cko,42
44,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,74.0,90.0,AB7930,AB7930,M,cko,42
45,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,104.0,92.0,AB7930,AB7930,M,cko,42
46,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,66.0,94.0,AB7930,AB7930,M,cko,42
47,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,42.0,96.0,AB7930,AB7930,M,cko,42
48,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,2.0,98.0,AB7930,AB7930,M,cko,42
0,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,22.0,2.0,AB7930,AB7930,M,cko,42
1,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,94.0,4.0,AB7930,AB7930,M,cko,42
2,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,147.0,6.0,AB7930,AB7930,M,cko,42
3,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,175.0,8.0,AB7930,AB7930,M,cko,42
4,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,184.0,10.0,AB7930,AB7930,M,cko,42
5,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,207.0,12.0,AB7930,AB7930,M,cko,42
6,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,183.0,14.0,AB7930,AB7930,M,cko,42
7,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,194.0,16.0,AB7930,AB7930,M,cko,42
8,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,216.0,18.0,AB7930,AB7930,M,cko,42
9,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,198.0,20.0,AB7930,AB7930,M,cko,42
10,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,195.0,22.0,AB7930,AB7930,M,cko,42
11,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,182.0,24.0,AB7930,AB7930,M,cko,42
12,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,177.0,26.0,AB7930,AB7930,M,cko,42
13,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,234.0,28.0,AB7930,AB7930,M,cko,42
14,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,252.0,30.0,AB7930,AB7930,M,cko,42
15,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,207.0,32.0,AB7930,AB7930,M,cko,42
16,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,189.0,34.0,AB7930,AB7930,M,cko,42
17,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,196.0,36.0,AB7930,AB7930,M,cko,42
18,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,211.0,38.0,AB7930,AB7930,M,cko,42
19,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,200.0,40.0,AB7930,AB7930,M,cko,42
20,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,208.0,42.0,AB7930,AB7930,M,cko,42
21,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,203.0,44.0,AB7930,AB7930,M,cko,42
22,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,263.0,46.0,AB7930,AB7930,M,cko,42
23,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,273.0,48.0,AB7930,AB7930,M,cko,42
24,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,241.0,50.0,AB7930,AB7930,M,cko,42
25,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,256.0,52.0,AB7930,AB7930,M,cko,42
26,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,260.0,54.0,AB7930,AB7930,M,cko,42
27,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,266.0,56.0,AB7930,AB7930,M,cko,42
28,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,244.0,58.0,AB7930,AB7930,M,cko,42
29,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,303.0,60.0,AB7930,AB7930,M,cko,42
30,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,293.0,62.0,AB7930,AB7930,M,cko,42
31,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,292.0,64.0,AB7930,AB7930,M,cko,42
32,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,321.0,66.0,AB7930,AB7930,M,cko,42
33,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,229.0,68.0,AB7930,AB7930,M,cko,42
34,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,197.0,70.0,AB7930,AB7930,M,cko,42
35,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,215.0,72.0,AB7930,AB7930,M,cko,42
36,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,224.0,74.0,AB7930,AB7930,M,cko,42
37,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,174.0,76.0,AB7930,AB7930,M,cko,42
38,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,175.0,78.0,AB7930,AB7930,M,cko,42
39,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,164.0,80.0,AB7930,AB7930,M,cko,42
40,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,134.0,82.0,AB7930,AB7930,M,cko,42
41,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,125.0,84.0,AB7930,AB7930,M,cko,42
42,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,106.0,86.0,AB7930,AB7930,M,cko,42
43,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,107.0,88.0,AB7930,AB7930,M,cko,42
44,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,124.0,90.0,AB7930,AB7930,M,cko,42
45,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,84.0,92.0,AB7930,AB7930,M,cko,42
46,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,66.0,94.0,AB7930,AB7930,M,cko,42
47,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,38.0,96.0,AB7930,AB7930,M,cko,42
48,AB7930_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,23.0,98.0,AB7930,AB7930,M,cko,42
0,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,223.0,2.0,AB7931,AB7931,F,cko,42
1,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,278.0,4.0,AB7931,AB7931,F,cko,42
2,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,257.0,6.0,AB7931,AB7931,F,cko,42
3,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,271.0,8.0,AB7931,AB7931,F,cko,42
4,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,235.0,10.0,AB7931,AB7931,F,cko,42
5,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,241.0,12.0,AB7931,AB7931,F,cko,42
6,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,210.0,14.0,AB7931,AB7931,F,cko,42
7,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,190.0,16.0,AB7931,AB7931,F,cko,42
8,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,242.0,18.0,AB7931,AB7931,F,cko,42
9,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,173.0,20.0,AB7931,AB7931,F,cko,42
10,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,211.0,22.0,AB7931,AB7931,F,cko,42
11,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,220.0,24.0,AB7931,AB7931,F,cko,42
12,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,200.0,26.0,AB7931,AB7931,F,cko,42
13,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,239.0,28.0,AB7931,AB7931,F,cko,42
14,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,197.0,30.0,AB7931,AB7931,F,cko,42
15,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,192.0,32.0,AB7931,AB7931,F,cko,42
16,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,246.0,34.0,AB7931,AB7931,F,cko,42
17,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,192.0,36.0,AB7931,AB7931,F,cko,42
18,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,189.0,38.0,AB7931,AB7931,F,cko,42
19,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,197.0,40.0,AB7931,AB7931,F,cko,42
20,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,193.0,42.0,AB7931,AB7931,F,cko,42
21,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,234.0,44.0,AB7931,AB7931,F,cko,42
22,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,218.0,46.0,AB7931,AB7931,F,cko,42
23,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,232.0,48.0,AB7931,AB7931,F,cko,42
24,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,204.0,50.0,AB7931,AB7931,F,cko,42
25,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,206.0,52.0,AB7931,AB7931,F,cko,42
26,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,215.0,54.0,AB7931,AB7931,F,cko,42
27,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,198.0,56.0,AB7931,AB7931,F,cko,42
28,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,242.0,58.0,AB7931,AB7931,F,cko,42
29,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,235.0,60.0,AB7931,AB7931,F,cko,42
30,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,254.0,62.0,AB7931,AB7931,F,cko,42
31,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,221.0,64.0,AB7931,AB7931,F,cko,42
32,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,204.0,66.0,AB7931,AB7931,F,cko,42
33,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,253.0,68.0,AB7931,AB7931,F,cko,42
34,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,230.0,70.0,AB7931,AB7931,F,cko,42
35,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,273.0,72.0,AB7931,AB7931,F,cko,42
36,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,228.0,74.0,AB7931,AB7931,F,cko,42
37,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,169.0,76.0,AB7931,AB7931,F,cko,42
38,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,226.0,78.0,AB7931,AB7931,F,cko,42
39,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,176.0,80.0,AB7931,AB7931,F,cko,42
40,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,174.0,82.0,AB7931,AB7931,F,cko,42
41,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,148.0,84.0,AB7931,AB7931,F,cko,42
42,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,184.0,86.0,AB7931,AB7931,F,cko,42
43,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,162.0,88.0,AB7931,AB7931,F,cko,42
44,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,139.0,90.0,AB7931,AB7931,F,cko,42
45,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,128.0,92.0,AB7931,AB7931,F,cko,42
46,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,169.0,94.0,AB7931,AB7931,F,cko,42
47,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,116.0,96.0,AB7931,AB7931,F,cko,42
48,AB7931_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,97.0,98.0,AB7931,AB7931,F,cko,42
0,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,181.0,2.0,AB7931,AB7931,F,cko,42
1,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,192.0,4.0,AB7931,AB7931,F,cko,42
2,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,213.0,6.0,AB7931,AB7931,F,cko,42
3,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,183.0,8.0,AB7931,AB7931,F,cko,42
4,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,201.0,10.0,AB7931,AB7931,F,cko,42
5,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,201.0,12.0,AB7931,AB7931,F,cko,42
6,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,193.0,14.0,AB7931,AB7931,F,cko,42
7,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,197.0,16.0,AB7931,AB7931,F,cko,42
8,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,135.0,18.0,AB7931,AB7931,F,cko,42
9,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,143.0,20.0,AB7931,AB7931,F,cko,42
10,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,168.0,22.0,AB7931,AB7931,F,cko,42
11,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,119.0,24.0,AB7931,AB7931,F,cko,42
12,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,160.0,26.0,AB7931,AB7931,F,cko,42
13,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,200.0,28.0,AB7931,AB7931,F,cko,42
14,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,197.0,30.0,AB7931,AB7931,F,cko,42
15,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,160.0,32.0,AB7931,AB7931,F,cko,42
16,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,157.0,34.0,AB7931,AB7931,F,cko,42
17,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,164.0,36.0,AB7931,AB7931,F,cko,42
18,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,175.0,38.0,AB7931,AB7931,F,cko,42
19,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,191.0,40.0,AB7931,AB7931,F,cko,42
20,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,170.0,42.0,AB7931,AB7931,F,cko,42
21,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,178.0,44.0,AB7931,AB7931,F,cko,42
22,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,181.0,46.0,AB7931,AB7931,F,cko,42
23,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,186.0,48.0,AB7931,AB7931,F,cko,42
24,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,188.0,50.0,AB7931,AB7931,F,cko,42
25,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,239.0,52.0,AB7931,AB7931,F,cko,42
26,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,223.0,54.0,AB7931,AB7931,F,cko,42
27,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,235.0,56.0,AB7931,AB7931,F,cko,42
28,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,260.0,58.0,AB7931,AB7931,F,cko,42
29,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,265.0,60.0,AB7931,AB7931,F,cko,42
30,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,231.0,62.0,AB7931,AB7931,F,cko,42
31,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,277.0,64.0,AB7931,AB7931,F,cko,42
32,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,214.0,66.0,AB7931,AB7931,F,cko,42
33,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,241.0,68.0,AB7931,AB7931,F,cko,42
34,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,203.0,70.0,AB7931,AB7931,F,cko,42
35,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,213.0,72.0,AB7931,AB7931,F,cko,42
36,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,164.0,74.0,AB7931,AB7931,F,cko,42
37,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,181.0,76.0,AB7931,AB7931,F,cko,42
38,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,164.0,78.0,AB7931,AB7931,F,cko,42
39,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,133.0,80.0,AB7931,AB7931,F,cko,42
40,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,91.0,82.0,AB7931,AB7931,F,cko,42
41,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,116.0,84.0,AB7931,AB7931,F,cko,42
42,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,109.0,86.0,AB7931,AB7931,F,cko,42
43,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,113.0,88.0,AB7931,AB7931,F,cko,42
44,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,98.0,90.0,AB7931,AB7931,F,cko,42
45,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,97.0,92.0,AB7931,AB7931,F,cko,42
46,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,58.0,94.0,AB7931,AB7931,F,cko,42
47,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,60.0,96.0,AB7931,AB7931,F,cko,42
48,AB7931_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,0.0,98.0,AB7931,AB7931,F,cko,42
0,AB7931_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,83.0,2.0,AB7931,AB7931,F,cko,42
1,AB7931_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,212.0,4.0,AB7931,AB7931,F,cko,42
2,AB7931_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,264.0,6.0,AB7931,AB7931,F,cko,42
3,AB7931_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,298.0,8.0,AB7931,AB7931,F,cko,42
4,AB7931_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,280.0,10.0,AB7931,AB7931,F,cko,42
5,AB7931_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,220.0,12.0,AB7931,AB7931,F,cko,42
6,AB7931_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,222.0,14.0,AB7931,AB7931,F,cko,42
7,AB7931_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,191.0,16.0,AB7931,AB7931,F,cko,42
8,AB7931_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,216.0,18.0,AB7931,AB7931,F,cko,42
9,AB7931_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,211.0,20.0,AB7931,AB7931,F,cko,42
10,AB7931_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,200.0,22.0,AB7931,AB7931,F,cko,42
11,AB7931_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,184.0,24.0,AB7931,AB7931,F,cko,42
12,AB7931_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,101.0,26.0,AB7931,AB7931,F,cko,42
